ID Cliente,Nome,Sobrenome,Sexo,Idade,Regiao,Classificacao,Data Cadastro,Saldo
100000316,Mary,Carr,Feminino,37,São Paulo,Alto,26.Apr.16,5611.36
100000317,Liam,Stewart,Masculino,35,São Paulo,Alto,26.Apr.16,43790.83
100000318,Anna,MacLeod,Feminino,43,São Paulo,Médio,27.Apr.16,1537.23
100000319,John,Hemmings,Masculino,30,São Paulo,Alto,27.Apr.16,23015.54
100000320,Ryan,Morrison,Masculino,34,São Paulo,Alto,27.Apr.16,42984.36
100000321,Adam,Sharp,Masculino,43,São Paulo,Médio,27.Apr.16,67809.29
100000322,Alison,Lambert,Feminino,30,São Paulo,Baixo,27.Apr.16,35117.34
100000323,Joanne,Fisher,Feminino,21,São Paulo,Alto,27.Apr.16,45045.19
100000324,David,Newman,Masculino,54,São Paulo,Alto,27.Apr.16,33113.21
100000325,Boris,Walker,Masculino,35,São Paulo,Baixo,28.Apr.16,41080.73
100000326,Felicity,North,Feminino,42,São Paulo,Alto,28.Apr.16,71637.04
100000327,Dominic,Miller,Masculino,40,São Paulo,Baixo,28.Apr.16,7463.59
100000328,Megan,Tucker,Feminino,34,São Paulo,Alto,28.Apr.16,2016.84
100000329,Deirdre,Coleman,Feminino,37,São Paulo,Alto,28.Apr.16,12405.07
100000330,Wendy,Turner,Feminino,31,São Paulo,Alto,28.Apr.16,19933.38
100000331,Jonathan,Manning,Masculino,44,São Paulo,Alto,28.Apr.16,50015.54
100000332,Carolyn,Churchill,Feminino,34,São Paulo,Alto,28.Apr.16,24709.89
200000333,David,Morrison,Masculino,54,Rio de Janeiro,Médio,28.Apr.16,15859.07
100000334,Carolyn,Roberts,Feminino,33,São Paulo,Alto,29.Apr.16,41128.52
100000335,Karen,May,Feminino,42,São Paulo,Médio,29.Apr.16,7583.72
100000336,Tracey,Edmunds,Feminino,36,São Paulo,Alto,29.Apr.16,25132.97
100000337,Tracey,Langdon,Feminino,22,São Paulo,Alto,29.Apr.16,70526.58
100000338,Jake,Dyer,Masculino,42,São Paulo,Alto,29.Apr.16,31273.66
200000339,Theresa,Slater,Feminino,58,Rio de Janeiro,Baixo,29.Apr.16,33008.01
300000340,Rebecca,Nash,Feminino,20,Belo Horizonte,Alto,29.Apr.16,1488.04
100000341,Jasmine,Greene,Feminino,29,São Paulo,Alto,30.Apr.16,4507.91
100000342,Christian,Jackson,Masculino,38,São Paulo,Alto,30.Apr.16,18433.59
100000343,Eric,Vance,Masculino,33,São Paulo,Alto,30.Apr.16,30907.61
100000344,Anna,Miller,Feminino,35,São Paulo,Alto,30.Apr.16,58807.73
100000345,Benjamin,Ince,Masculino,36,São Paulo,Alto,30.Apr.16,10174.7
100000346,Joseph,Buckland,Masculino,31,São Paulo,Alto,02.May.16,20570.41
200000347,Jake,Manning,Masculino,56,Rio de Janeiro,Baixo,02.May.16,70950.09
200000348,Brandon,Anderson,Masculino,51,Rio de Janeiro,Baixo,02.May.16,27842.09
200000349,Cameron,Duncan,Masculino,55,Rio de Janeiro,Médio,02.May.16,60036.51
200000350,Isaac,Kelly,Masculino,61,Rio de Janeiro,Médio,02.May.16,31920.69
300000351,Nicholas,James,Masculino,38,Belo Horizonte,Médio,02.May.16,48457.2
200000352,Piers,Harris,Masculino,51,Rio de Janeiro,Alto,03.May.16,90573.16
200000353,Gordon,Ellison,Masculino,58,Rio de Janeiro,Médio,03.May.16,6416.8
200000354,Ian,Kerr,Masculino,42,Rio de Janeiro,Baixo,03.May.16,13414.22
200000355,Sebastian,Welch,Masculino,46,Rio de Janeiro,Médio,03.May.16,10950.36
200000356,Richard,Hamilton,Masculino,42,Rio de Janeiro,Médio,03.May.16,17740.51
300000357,Mary,Reid,Feminino,27,Belo Horizonte,Baixo,03.May.16,18106.22
300000358,Simon,Morrison,Masculino,28,Belo Horizonte,Médio,03.May.16,6729.3
400000359,Gabrielle,MacDonald,Feminino,17,Vitória,Baixo,03.May.16,65798.4
100000360,Emma,Fisher,Feminino,44,São Paulo,Alto,04.May.16,8118.3
200000361,Charles,Tucker,Masculino,45,Rio de Janeiro,Médio,04.May.16,68256.88
200000362,Joshua,Underwood,Masculino,52,Rio de Janeiro,Alto,04.May.16,107185.54
200000363,Brandon,Johnston,Masculino,45,Rio de Janeiro,Médio,04.May.16,24064.3
300000364,Katherine,Howard,Feminino,34,Belo Horizonte,Alto,04.May.16,5654.34
300000365,Dorothy,Butler,Feminino,28,Belo Horizonte,Baixo,04.May.16,65204.55
300000366,Dorothy,Paige,Feminino,35,Belo Horizonte,Alto,04.May.16,17495.5
300000367,Karen,Gray,Feminino,32,Belo Horizonte,Alto,04.May.16,18897.91
400000368,Olivia,Simpson,Feminino,31,Vitória,Baixo,04.May.16,62299.63
100000369,Joan,Quinn,Feminino,38,São Paulo,Alto,05.May.16,40010.06
200000370,Joshua,Bond,Masculino,62,Rio de Janeiro,Baixo,05.May.16,53342.1
200000371,Alan,Kelly,Masculino,44,Rio de Janeiro,Baixo,05.May.16,6288.73
200000372,Thomas,Martin,Masculino,54,Rio de Janeiro,Médio,05.May.16,20205.92
200000373,Lucas,Gill,Masculino,39,Rio de Janeiro,Médio,05.May.16,16549.43
300000374,John,Underwood,Masculino,19,Belo Horizonte,Médio,05.May.16,94786.37
300000375,Molly,Black,Feminino,44,Belo Horizonte,Baixo,05.May.16,47772.44
400000376,Megan,Forsyth,Feminino,28,Vitória,Baixo,05.May.16,44349.72
100000377,Samantha,Knox,Feminino,49,São Paulo,Baixo,06.May.16,9119.52
100000378,Harry,Manning,Masculino,18,São Paulo,Alto,06.May.16,311.26
100000379,Melanie,Henderson,Feminino,38,São Paulo,Baixo,06.May.16,19744.49
100000380,Piers,Walker,Masculino,39,São Paulo,Alto,06.May.16,48712.33
100000381,Kimberly,Bond,Feminino,41,São Paulo,Alto,06.May.16,13162.58
100000382,Anthony,Chapman,Masculino,45,São Paulo,Baixo,06.May.16,53204.35
100000383,Jasmine,Oliver,Feminino,32,São Paulo,Alto,06.May.16,67428.16
200000384,Bella,Bailey,Feminino,42,Rio de Janeiro,Baixo,06.May.16,12088.72
200000385,Joe,Parsons,Masculino,41,Rio de Janeiro,Médio,06.May.16,28710.54
200000386,Edward,Marshall,Masculino,51,Rio de Janeiro,Baixo,06.May.16,36923.01
200000387,Christian,Blake,Masculino,56,Rio de Janeiro,Médio,06.May.16,40540.01
200000388,Gavin,Sanderson,Masculino,58,Rio de Janeiro,Médio,06.May.16,23001.06
200000389,Leonard,Thomson,Masculino,38,Rio de Janeiro,Médio,06.May.16,11418.92
200000390,Joseph,Henderson,Masculino,46,Rio de Janeiro,Médio,06.May.16,16431.17
200000391,Gavin,Berry,Masculino,61,Rio de Janeiro,Médio,06.May.16,56557.11
300000392,Yvonne,Piper,Feminino,44,Belo Horizonte,Baixo,06.May.16,25290.08
300000393,Lily,Lyman,Feminino,34,Belo Horizonte,Baixo,06.May.16,109225.68
300000394,Julia,Scott,Feminino,42,Belo Horizonte,Médio,06.May.16,41572.1
300000395,Gavin,Oliver,Masculino,32,Belo Horizonte,Baixo,06.May.16,4820.58
400000396,Fiona,Buckland,Feminino,32,Vitória,Médio,06.May.16,23059.56
400000397,Madeleine,Kerr,Feminino,36,Vitória,Baixo,06.May.16,61911.69
400000398,Nicola,Ferguson,Feminino,37,Vitória,Baixo,06.May.16,36603.02
400000399,Amy,Miller,Feminino,23,Vitória,Baixo,06.May.16,20060.1
100000400,Jacob,Fisher,Masculino,35,São Paulo,Alto,07.May.16,2423.46
100000401,Leonard,Paterson,Masculino,41,São Paulo,Alto,07.May.16,51459.45
100000402,Kylie,McDonald,Feminino,32,São Paulo,Alto,07.May.16,13621.48
100000403,Ruth,Simpson,Feminino,39,São Paulo,Alto,07.May.16,84925.13
100000404,Stewart,Bell,Masculino,38,São Paulo,Alto,07.May.16,120732.35
100000405,Cameron,Blake,Masculino,36,São Paulo,Alto,07.May.16,23722.37
200000406,Ian,May,Masculino,39,Rio de Janeiro,Médio,07.May.16,39343.24
200000407,Charles,Gibson,Masculino,48,Rio de Janeiro,Baixo,07.May.16,23703.79
200000408,Blake,Churchill,Masculino,55,Rio de Janeiro,Médio,07.May.16,26811.22
300000409,Stewart,Scott,Masculino,45,Belo Horizonte,Baixo,07.May.16,19287.92
300000410,Andrew,Grant,Masculino,32,Belo Horizonte,Alto,07.May.16,50621.67
300000411,Edward,Dowd,Masculino,38,Belo Horizonte,Alto,07.May.16,97120.48
100000412,Dan,Wright,Masculino,18,São Paulo,Alto,08.May.16,6507.7
100000413,Boris,Burgess,Masculino,24,São Paulo,Médio,08.May.16,38590.44
200000414,Sebastian,Langdon,Masculino,45,Rio de Janeiro,Baixo,08.May.16,8313.86
200000415,Jake,Miller,Masculino,45,Rio de Janeiro,Médio,08.May.16,35076.06
200000416,Gordon,Lee,Masculino,46,Rio de Janeiro,Médio,08.May.16,64383.55
200000417,Andrew,Murray,Masculino,37,Rio de Janeiro,Médio,08.May.16,31821.23
300000418,Christian,McLean,Masculino,44,Belo Horizonte,Alto,08.May.16,9667.85
400000419,Alison,Kerr,Feminino,25,Vitória,Baixo,08.May.16,1905.46
100000420,Samantha,Mackenzie,Feminino,32,São Paulo,Alto,09.May.16,4285.6
100000421,Kimberly,Wallace,Feminino,30,São Paulo,Baixo,09.May.16,5357.39
100000422,Brian,Simpson,Masculino,35,São Paulo,Alto,09.May.16,8245.73
100000423,Wendy,Metcalfe,Feminino,27,São Paulo,Alto,09.May.16,60406.61
200000424,Keith,Ogden,Masculino,53,Rio de Janeiro,Médio,09.May.16,67540.82
200000425,Joshua,Ince,Masculino,45,Rio de Janeiro,Baixo,09.May.16,34870.84
200000426,Andrew,Jackson,Masculino,55,Rio de Janeiro,Médio,09.May.16,40918.44
300000427,Dominic,Welch,Masculino,24,Belo Horizonte,Alto,09.May.16,65526.26
300000428,Diana,Bower,Feminino,49,Belo Horizonte,Alto,09.May.16,20738.67
300000429,Trevor,Reid,Masculino,37,Belo Horizonte,Baixo,09.May.16,34401.95
300000430,Amy,Welch,Feminino,26,Belo Horizonte,Alto,09.May.16,20774.79
400000431,Jan,Avery,Feminino,29,Vitória,Alto,09.May.16,743.29
400000432,Abigail,Poole,Feminino,29,Vitória,Baixo,09.May.16,4287.78
400000433,Rose,Robertson,Feminino,27,Vitória,Alto,09.May.16,23871.79
400000434,Penelope,Paterson,Feminino,27,Vitória,Baixo,09.May.16,2437.23
100000435,Isaac,Rutherford,Masculino,35,São Paulo,Alto,10.May.16,15042.08
100000436,Bella,Hemmings,Feminino,24,São Paulo,Baixo,10.May.16,77908.67
100000437,Sean,Sanderson,Masculino,31,São Paulo,Médio,10.May.16,6459.02
200000438,Colin,Howard,Masculino,60,Rio de Janeiro,Alto,10.May.16,1860.46
300000439,Tim,Miller,Masculino,26,Belo Horizonte,Médio,10.May.16,3209.28
300000440,Sally,Mitchell,Feminino,23,Belo Horizonte,Alto,10.May.16,32658.92
400000441,Amy,Murray,Feminino,21,Vitória,Médio,10.May.16,60338.07
400000442,Dorothy,Duncan,Feminino,33,Vitória,Baixo,10.May.16,72810.9
100000443,Justin,Hodges,Masculino,27,São Paulo,Alto,11.May.16,107287.71
100000444,Melanie,Nash,Feminino,41,São Paulo,Médio,11.May.16,18907.19
100000445,Rose,Hodges,Feminino,43,São Paulo,Alto,11.May.16,44996.7
100000446,Christian,Abraham,Masculino,37,São Paulo,Alto,11.May.16,66791.82
200000447,Neil,Coleman,Masculino,33,Rio de Janeiro,Médio,11.May.16,76071.16
200000448,Evan,Hart,Masculino,41,Rio de Janeiro,Médio,11.May.16,21536.61
400000449,Edward,Buckland,Masculino,30,Vitória,Alto,11.May.16,41273.45
400000450,Jake,Cornish,Masculino,39,Vitória,Médio,11.May.16,2838.91
100000451,Tracey,Thomson,Feminino,36,São Paulo,Médio,12.May.16,10303.92
100000452,Peter,Quinn,Masculino,40,São Paulo,Alto,12.May.16,15488.16
100000453,Kimberly,Clark,Feminino,23,São Paulo,Alto,12.May.16,17253.97
100000454,Edward,Hart,Masculino,26,São Paulo,Baixo,12.May.16,22143.77
100000455,Eric,Henderson,Masculino,35,São Paulo,Médio,12.May.16,1760.36
100000456,Amanda,Ball,Feminino,51,São Paulo,Alto,12.May.16,28034.11
200000457,Samantha,Mackay,Feminino,48,Rio de Janeiro,Médio,12.May.16,18739.74
200000458,Lucas,Tucker,Masculino,59,Rio de Janeiro,Médio,12.May.16,34640.4
200000459,Charles,Brown,Masculino,43,Rio de Janeiro,Baixo,12.May.16,57551.21
200000460,Olivia,Turner,Feminino,54,Rio de Janeiro,Baixo,12.May.16,18720.84
200000461,Alan,Grant,Masculino,52,Rio de Janeiro,Alto,12.May.16,29971.21
200000462,Paul,Martin,Masculino,52,Rio de Janeiro,Baixo,12.May.16,6967.51
200000463,Paul,Reid,Masculino,46,Rio de Janeiro,Médio,12.May.16,131848.63
200000464,Adam,Dyer,Masculino,57,Rio de Janeiro,Médio,12.May.16,26601.44
200000465,Una,Lawrence,Feminino,42,Rio de Janeiro,Baixo,12.May.16,48457.47
300000466,Amy,Davies,Feminino,39,Belo Horizonte,Alto,12.May.16,83260.18
300000467,Angela,Morrison,Feminino,20,Belo Horizonte,Baixo,12.May.16,1291.01
300000468,Jasmine,Allan,Feminino,45,Belo Horizonte,Baixo,12.May.16,64149.12
300000469,Peter,Parsons,Masculino,38,Belo Horizonte,Médio,12.May.16,64271.06
400000470,James,White,Masculino,27,Vitória,Alto,12.May.16,14890.26
400000471,Joan,Blake,Feminino,35,Vitória,Alto,12.May.16,27867.83
400000472,Gabrielle,Hardacre,Feminino,23,Vitória,Baixo,12.May.16,58442.19
400000473,James,Kerr,Masculino,32,Vitória,Baixo,12.May.16,36854.57
400000474,Harry,Peake,Masculino,33,Vitória,Alto,12.May.16,66642.91
100000475,Kevin,James,Masculino,37,São Paulo,Alto,13.May.16,101697.71
100000476,Donna,Robertson,Feminino,33,São Paulo,Alto,13.May.16,30862.64
100000477,Chloe,MacLeod,Feminino,31,São Paulo,Alto,13.May.16,36911.96
100000478,Bernadette,Forsyth,Feminino,33,São Paulo,Alto,13.May.16,9069.47
200000479,Connor,MacLeod,Masculino,43,Rio de Janeiro,Baixo,13.May.16,41525.24
200000480,Harry,Reid,Masculino,45,Rio de Janeiro,Médio,13.May.16,25671.22
200000481,Joan,Gray,Feminino,48,Rio de Janeiro,Médio,13.May.16,74211.7
200000482,Justin,Graham,Masculino,53,Rio de Janeiro,Alto,13.May.16,19032.02
200000483,Anthony,Gill,Masculino,47,Rio de Janeiro,Baixo,13.May.16,18970.24
200000484,Ian,Morrison,Masculino,39,Rio de Janeiro,Médio,13.May.16,6572.36
200000485,Alan,Murray,Masculino,54,Rio de Janeiro,Alto,13.May.16,72492.49
200000486,Leonard,Churchill,Masculino,53,Rio de Janeiro,Médio,13.May.16,19641.85
300000487,Heather,Ross,Feminino,19,Belo Horizonte,Alto,13.May.16,30972.98
400000488,Sue,Morrison,Feminino,35,Vitória,Baixo,13.May.16,38769.69
100000489,Kevin,Wright,Masculino,41,São Paulo,Alto,14.May.16,80877.94
200000490,Abigail,Fisher,Feminino,58,Rio de Janeiro,Baixo,14.May.16,71689.7
200000491,Piers,Jones,Masculino,46,Rio de Janeiro,Médio,14.May.16,14557.62
200000492,Julian,Langdon,Masculino,50,Rio de Janeiro,Médio,14.May.16,18144.44
200000493,Jacob,Forsyth,Masculino,49,Rio de Janeiro,Médio,14.May.16,127883.17
300000494,Jonathan,White,Masculino,41,Belo Horizonte,Alto,14.May.16,74390.3
300000495,Stephen,Poole,Masculino,40,Belo Horizonte,Alto,14.May.16,8257.16
300000496,Julia,Chapman,Feminino,41,Belo Horizonte,Baixo,14.May.16,21688.92
400000497,Anna,Chapman,Feminino,26,Vitória,Alto,14.May.16,5789.63
100000498,Emma,Lewis,Feminino,37,São Paulo,Médio,15.May.16,9178.75
100000499,Deirdre,Greene,Feminino,42,São Paulo,Baixo,15.May.16,36354.73
100000500,Grace,Stewart,Feminino,32,São Paulo,Baixo,15.May.16,44609.05
100000501,Victoria,Johnston,Feminino,42,São Paulo,Alto,15.May.16,47360.61
100000502,Pippa,Johnston,Feminino,18,São Paulo,Alto,15.May.16,58142.21
200000503,Warren,Lyman,Masculino,51,Rio de Janeiro,Médio,15.May.16,920.31
200000504,Jason,Lyman,Masculino,51,Rio de Janeiro,Alto,15.May.16,16320.71
200000505,Brandon,Peake,Masculino,42,Rio de Janeiro,Médio,15.May.16,35821.21
200000506,Harry,Payne,Masculino,53,Rio de Janeiro,Médio,15.May.16,15708.72
200000507,Isaac,Gill,Masculino,51,Rio de Janeiro,Médio,15.May.16,85973.68
200000508,Bella,Gibson,Feminino,47,Rio de Janeiro,Baixo,15.May.16,15438.53
300000509,Wendy,Rampling,Feminino,31,Belo Horizonte,Alto,15.May.16,54685.83
300000510,Peter,Scott,Masculino,27,Belo Horizonte,Alto,15.May.16,36638.21
300000511,Felicity,Wallace,Feminino,51,Belo Horizonte,Médio,15.May.16,40918.08
300000512,Jasmine,Marshall,Feminino,57,Belo Horizonte,Alto,15.May.16,45944.18
400000513,Amy,Wilkins,Feminino,20,Vitória,Baixo,15.May.16,4672.75
400000514,Michael,Henderson,Masculino,35,Vitória,Baixo,15.May.16,63602.12
400000515,Amanda,Mackenzie,Feminino,26,Vitória,Alto,15.May.16,93357.28
400000516,Hannah,Oliver,Feminino,29,Vitória,Baixo,15.May.16,23358.95
400000517,Carol,Rutherford,Feminino,37,Vitória,Baixo,15.May.16,6456.6
100000518,Penelope,Metcalfe,Feminino,35,São Paulo,Médio,16.May.16,64233.87
100000519,Alexander,Duncan,Masculino,19,São Paulo,Alto,16.May.16,70407.91
100000520,Joan,Clarkson,Feminino,42,São Paulo,Alto,16.May.16,29385.08
100000521,Sonia,Vance,Feminino,23,São Paulo,Médio,16.May.16,27124.28
200000522,Benjamin,Sutherland,Masculino,41,Rio de Janeiro,Alto,16.May.16,33345.11
200000523,Adam,Gill,Masculino,50,Rio de Janeiro,Médio,16.May.16,92328.66
300000524,Brandon,Clark,Masculino,31,Belo Horizonte,Alto,16.May.16,145995.97
300000525,Luke,Mathis,Masculino,23,Belo Horizonte,Médio,16.May.16,56584.82
300000526,Yvonne,Metcalfe,Feminino,40,Belo Horizonte,Baixo,16.May.16,57702.39
300000527,Mary,Stewart,Feminino,32,Belo Horizonte,Alto,16.May.16,43353.84
300000528,Victoria,Welch,Feminino,30,Belo Horizonte,Baixo,16.May.16,34170.61
300000529,Amelia,Nolan,Feminino,24,Belo Horizonte,Alto,16.May.16,51952.49
300000530,Chloe,Hill,Feminino,36,Belo Horizonte,Alto,16.May.16,73513.79
300000531,Felicity,Vaughan,Feminino,23,Belo Horizonte,Alto,16.May.16,51109.71
200000532,Frank,Parr,Masculino,53,Rio de Janeiro,Médio,17.May.16,9531.85
200000533,Abigail,Gibson,Feminino,56,Rio de Janeiro,Baixo,17.May.16,20740.75
200000534,Sebastian,Thomson,Masculino,62,Rio de Janeiro,Médio,17.May.16,6273.93
200000535,Ryan,Marshall,Masculino,46,Rio de Janeiro,Médio,17.May.16,399.51
200000536,Simon,Brown,Masculino,47,Rio de Janeiro,Médio,17.May.16,18486.67
200000537,Rebecca,Simpson,Feminino,50,Rio de Janeiro,Baixo,17.May.16,12726.77
200000538,Robert,Burgess,Masculino,44,Rio de Janeiro,Médio,17.May.16,61035.44
300000539,Julia,Allan,Feminino,23,Belo Horizonte,Médio,17.May.16,80752.64
400000540,Fiona,Baker,Feminino,31,Vitória,Baixo,17.May.16,121133.06
400000541,Victoria,Kerr,Feminino,30,Vitória,Médio,17.May.16,6133.35
100000542,Anne,Sharp,Feminino,31,São Paulo,Alto,18.May.16,57538.47
100000543,Chloe,Dickens,Feminino,35,São Paulo,Alto,18.May.16,46422.42
100000544,Ian,Ince,Masculino,29,São Paulo,Alto,18.May.16,73217.9
100000545,Julia,Ellison,Feminino,36,São Paulo,Médio,18.May.16,88072.23
100000546,Donna,Johnston,Feminino,24,São Paulo,Médio,18.May.16,10816.33
100000547,Sue,Baker,Feminino,40,São Paulo,Alto,18.May.16,7924.91
200000548,Emily,King,Feminino,63,Rio de Janeiro,Baixo,18.May.16,10013.03
200000549,Frank,Poole,Masculino,55,Rio de Janeiro,Baixo,18.May.16,35657.25
300000550,Fiona,Young,Feminino,34,Belo Horizonte,Médio,18.May.16,2872.93
300000551,Cameron,Knox,Masculino,35,Belo Horizonte,Baixo,18.May.16,7709.87
300000552,Bernadette,Ferguson,Feminino,38,Belo Horizonte,Alto,18.May.16,40078.58
300000553,Zoe,Ferguson,Feminino,33,Belo Horizonte,Médio,18.May.16,53715.28
400000554,Carol,Marshall,Feminino,26,Vitória,Baixo,18.May.16,32940.49
400000555,Zoe,Murray,Feminino,38,Vitória,Baixo,18.May.16,14606.14
400000556,Irene,Oliver,Feminino,38,Vitória,Baixo,18.May.16,28388.7
400000557,Lisa,Buckland,Feminino,23,Vitória,Baixo,18.May.16,21191.04
100000558,Jan,Sanderson,Feminino,42,São Paulo,Baixo,19.May.16,26577.07
100000559,Grace,Mills,Feminino,34,São Paulo,Alto,19.May.16,15376.5
100000560,Jacob,King,Masculino,34,São Paulo,Baixo,19.May.16,46243.31
100000561,Lillian,Metcalfe,Feminino,30,São Paulo,Alto,19.May.16,65904.54
100000562,Brandon,MacDonald,Masculino,27,São Paulo,Alto,19.May.16,23502.2
100000563,Joanne,Mackenzie,Feminino,52,São Paulo,Médio,19.May.16,76378.23
100000564,Leonard,Paige,Masculino,27,São Paulo,Alto,19.May.16,12420.86
100000565,Grace,Scott,Feminino,31,São Paulo,Baixo,19.May.16,21282.52
100000566,Diane,Berry,Feminino,36,São Paulo,Alto,19.May.16,7483.28
100000567,Alison,James,Feminino,26,São Paulo,Alto,19.May.16,27284.36
100000568,Oliver,Hudson,Masculino,35,São Paulo,Alto,19.May.16,66567.28
100000569,Gabrielle,Skinner,Feminino,39,São Paulo,Alto,19.May.16,73357.86
100000570,Nicola,Hill,Feminino,34,São Paulo,Baixo,19.May.16,35679.31
100000571,Connor,Harris,Masculino,31,São Paulo,Alto,19.May.16,79744.7
100000572,David,Stewart,Masculino,51,São Paulo,Alto,19.May.16,72742.52
100000573,Sam,Howard,Masculino,35,São Paulo,Alto,19.May.16,45176.14
100000574,Dylan,Marshall,Masculino,25,São Paulo,Baixo,19.May.16,8518.46
100000575,Michael,Davidson,Masculino,20,São Paulo,Alto,19.May.16,3115.49
100000576,Madeleine,Hamilton,Feminino,26,São Paulo,Alto,19.May.16,55006.43
100000577,Yvonne,Randall,Feminino,43,São Paulo,Baixo,19.May.16,82248.75
100000578,Nathan,Davidson,Masculino,33,São Paulo,Médio,19.May.16,126150.99
200000579,James,Glover,Masculino,47,Rio de Janeiro,Baixo,19.May.16,44263.92
200000580,Charles,Arnold,Masculino,52,Rio de Janeiro,Baixo,19.May.16,22436.69
200000581,Alexander,Hill,Masculino,46,Rio de Janeiro,Médio,19.May.16,14605.89
200000582,Rebecca,Clarkson,Feminino,42,Rio de Janeiro,Médio,19.May.16,24087.99
200000583,Joanne,Mills,Feminino,56,Rio de Janeiro,Baixo,19.May.16,46034.1
200000584,Alan,Metcalfe,Masculino,44,Rio de Janeiro,Médio,19.May.16,60464.54
200000585,Julian,Russell,Masculino,58,Rio de Janeiro,Baixo,19.May.16,54739.91
200000586,Dylan,Piper,Masculino,44,Rio de Janeiro,Médio,19.May.16,6498.08
200000587,Sebastian,Forsyth,Masculino,51,Rio de Janeiro,Médio,19.May.16,43526.55
200000588,Sean,Dyer,Masculino,46,Rio de Janeiro,Médio,19.May.16,26094.73
200000589,David,Cameron,Masculino,43,Rio de Janeiro,Médio,19.May.16,64483.09
200000590,Stephen,Fisher,Masculino,53,Rio de Janeiro,Médio,19.May.16,35898.96
200000591,Christian,Edmunds,Masculino,41,Rio de Janeiro,Médio,19.May.16,52388.41
300000592,Diana,Martin,Feminino,27,Belo Horizonte,Alto,19.May.16,98541.75
300000593,Amanda,Simpson,Feminino,33,Belo Horizonte,Baixo,19.May.16,33373.82
300000594,Joan,Randall,Feminino,39,Belo Horizonte,Alto,19.May.16,40637.13
300000595,Joe,Ogden,Masculino,34,Belo Horizonte,Médio,19.May.16,61421.55
300000596,Lillian,Kerr,Feminino,36,Belo Horizonte,Alto,19.May.16,56989.79
300000597,Julian,Lyman,Masculino,36,Belo Horizonte,Alto,19.May.16,60084.51
300000598,Blake,MacDonald,Masculino,39,Belo Horizonte,Médio,19.May.16,51333.22
300000599,Victoria,Forsyth,Feminino,33,Belo Horizonte,Alto,19.May.16,1790.25
400000600,Nicola,Graham,Feminino,24,Vitória,Baixo,19.May.16,33611.35
400000601,Blake,Anderson,Masculino,32,Vitória,Médio,19.May.16,30923.45
400000602,Molly,Hart,Feminino,24,Vitória,Alto,19.May.16,63070.39
100000603,Jane,Walker,Feminino,31,São Paulo,Alto,20.May.16,41203.42
100000604,Angela,Short,Feminino,31,São Paulo,Alto,20.May.16,21890.47
100000605,Jasmine,Wilkins,Feminino,45,São Paulo,Alto,20.May.16,74637.96
100000606,Ruth,Mackenzie,Feminino,42,São Paulo,Alto,20.May.16,4252.16
200000607,Brian,Arnold,Masculino,45,Rio de Janeiro,Alto,20.May.16,10273.77
